Time,Accelerometer UpLeg(x),Accelerometer UpLeg(y),Accelerometer UpLeg(z),Gyroscope UpLeg(x),Gyroscope UpLeg(y),Gyroscope UpLeg(z),Accelerometer Leg(x),Accelerometer Leg(y),Accelerometer Leg(z),Gyroscope Leg(x),Gyroscope Leg(y),Gyroscope Leg(z),Goniometry UpLeg Angle,Goniometry Leg Angle
360.6323,0.07910156,1.040039,0.1025391,4.3125,5.40625,-1.25,-0.00390625,0.7890625,-0.2480469,-7.875,6.21875,1.3125,180.9573,190.1883
360.6664,0.2734375,0.9951172,0.1142578,-2.75,-1.78125,1.75,-0.00390625,0.7890625,-0.2480469,-7.875,6.21875,1.3125,180.6353,190.1883
360.6996,0.2734375,0.9951172,0.1142578,-2.75,-1.78125,1.75,-0.008789063,0.7802734,-0.1162109,-2.9375,-8.125,1.75,180.6353,190.1883
360.7336,0.15625,1.067383,0.09765625,-5.4375,-2.625,1.6875,-0.04492188,0.8144531,-0.2548828,2.1875,1.9375,-2.6875,180.2694,190.4857
360.7669,0.15625,1.067383,0.09765625,-5.4375,-2.625,1.6875,-0.03710938,0.9824219,-0.02050781,11.15625,0.53125,-1.3125,180.2694,190.6637
360.8006,0.15625,1.067383,0.09765625,-5.4375,-2.625,1.6875,-0.03710938,0.9824219,-0.02050781,11.15625,0.53125,-1.3125,180.2694,190.6637
360.8336,0.2197266,1.041016,0.04882813,-9.59375,4.125,-1.65625,-0.03710938,0.9824219,-0.02050781,11.15625,0.53125,-1.3125,178.2196,189.1909
360.8672,0.2197266,1.041016,0.04882813,-9.59375,4.125,-1.65625,0.0703125,1.038086,0.2646484,-35.40625,-5.21875,17.25,176.7221,189.1909
360.9005,0.1835938,1.083008,0.1953125,-27.1875,15.5625,-4.21875,0.0703125,1.038086,0.2646484,-35.40625,-5.21875,17.25,176.7221,194.3669
360.9341,0.1679688,1,0.3828125,-47.5,23.90625,-3.96875,0.1728516,1.020508,0.1611328,-53.84375,-5.6875,24.15625,176.7221,196.1105
360.9677,0.1679688,1,0.3828125,-47.5,23.90625,-3.96875,0.1728516,1.020508,0.1611328,-53.84375,-5.6875,24.15625,173.2333,196.1105
361.0016,0.1679688,1,0.3828125,-47.5,23.90625,-3.96875,0.09667969,0.9208984,0.02929688,-62.75,0.53125,25.875,173.2333,198.5762
361.035,0.1582031,0.9609375,0.1933594,-50.125,10.65625,-6.125,0.09667969,0.9208984,0.02929688,-62.75,0.53125,25.875,167.9444,198.5762
361.0677,0.1582031,0.9609375,0.1933594,-50.125,10.65625,-6.125,0.09667969,0.9208984,0.02929688,-62.75,0.53125,25.875,167.9444,199.9744
361.1009,0.1982422,1.023438,0.1884766,-61.125,26.21875,-10.5625,0.1347656,0.8847656,-0.08691406,-58.5625,2.84375,22.625,162.5261,199.9744
361.1349,0.1982422,1.023438,0.1884766,-61.125,26.21875,-10.5625,0.1347656,0.8847656,-0.08691406,-58.5625,2.84375,22.625,162.5261,197.741
361.1681,0.2011719,0.9121094,0.2792969,-58.78125,6.5,-8.75,0.06054688,0.9267578,0,-45.78125,9.9375,18.84375,158.2646,197.741
361.2015,0.2011719,0.9121094,0.2792969,-58.78125,6.5,-8.75,0.06054688,0.9267578,0,-45.78125,9.9375,18.84375,158.2646,197.033
361.2347,0.1875,1.012695,0.4736328,-61.96875,14.28125,-13.8125,0.1162109,0.8505859,0.09570313,-50.625,4.375,20.3125,153.5301,197.033
361.2684,0.1875,1.012695,0.4736328,-61.96875,14.28125,-13.8125,0.1162109,0.8505859,0.09570313,-50.625,4.375,20.3125,153.5301,197.033
361.304,0.1318359,1.039063,0.5244141,-49.15625,11.34375,-6.125,0.1132813,0.9013672,0.1728516,-54.6875,11.03125,19.6875,149.6407,196.2517
