Time,Accelerometer UpLeg(x),Accelerometer UpLeg(y),Accelerometer UpLeg(z),Gyroscope UpLeg(x),Gyroscope UpLeg(y),Gyroscope UpLeg(z),Accelerometer Leg(x),Accelerometer Leg(y),Accelerometer Leg(z),Gyroscope Leg(x),Gyroscope Leg(y),Gyroscope Leg(z),Goniometry UpLeg Angle,Goniometry Leg Angle
449.6696,0.01367188,0.6611328,-0.6074219,-5.25,2.1875,1.875,-0.1513672,0.796875,-0.3564453,-5.875,-3.4375,7.90625,211.563,214.5977
449.7007,0.01367188,0.6611328,-0.6074219,-5.25,2.1875,1.875,-0.1513672,0.796875,-0.3564453,-5.875,-3.4375,7.90625,211.563,214.5977
449.7353,-0.01269531,0.8046875,-0.5957031,8.90625,3.09375,-0.4375,-0.1513672,0.796875,-0.3564453,-5.875,-3.4375,7.90625,212.2554,212.7354
449.7711,-0.01269531,0.8046875,-0.5957031,8.90625,3.09375,-0.4375,-0.1601563,0.8115234,-0.3398438,-10.6875,4,5,212.2554,212.7354
449.8025,0.02929688,0.7910156,-0.5517578,4.25,8.15625,9.6875,0.1113281,0.7148438,-0.3125,-8.0625,3.90625,1.15625,212.2554,212.7354
449.8353,0.02929688,0.7910156,-0.5517578,4.25,8.15625,9.6875,0.1113281,0.7148438,-0.3125,-8.0625,3.90625,1.15625,210.2327,216.7018
449.873,0.08007813,0.8154297,-0.421875,-2.625,1.3125,3.34375,0.1113281,0.7148438,-0.3125,-8.0625,3.90625,1.15625,209.4613,216.0487
449.9016,0.08007813,0.8154297,-0.421875,-2.625,1.3125,3.34375,0.1035156,0.7080078,-0.3056641,2.0625,1.28125,-1.3125,209.4613,216.0487
449.935,0.03222656,0.6728516,-0.4619141,-1.34375,4.625,-1.125,0.1035156,0.7080078,-0.3056641,2.0625,1.28125,-1.3125,209.4613,216.0487
449.9706,0.03222656,0.6728516,-0.4619141,-1.34375,4.625,-1.125,0.03027344,0.7802734,-0.2832031,2.1875,2.25,-3.375,209.6675,215.1395
450.0019,0.03222656,0.6728516,-0.4619141,-1.34375,4.625,-1.125,0.03027344,0.7802734,-0.2832031,2.1875,2.25,-3.375,209.6675,215.1395
450.036,-0.008789063,0.7197266,-0.5117188,0.03125,2.96875,2.4375,0.03027344,0.7802734,-0.2832031,2.1875,2.25,-3.375,209.8047,215.1395
450.0712,-0.008789063,0.7197266,-0.5117188,0.03125,2.96875,2.4375,0.05664063,0.7285156,-0.2998047,1.21875,-0.625,-2.46875,210.0466,214.5599
450.1029,-0.01269531,0.7871094,-0.5488281,-10.8125,8.21875,-2.28125,0.05664063,0.7285156,-0.2998047,1.21875,-0.625,-2.46875,210.0466,214.5599
450.1378,-0.01269531,0.7871094,-0.5488281,-10.8125,8.21875,-2.28125,0.1259766,0.8066406,-0.3808594,-0.625,-0.1875,-3.625,210.0466,214.5599
450.1733,-0.01269531,0.7871094,-0.5488281,-10.8125,8.21875,-2.28125,0.1259766,0.8066406,-0.3808594,-0.625,-0.1875,-3.625,208.1642,214.5599
450.2028,-0.008789063,0.8828125,-0.3515625,-24.6875,3.03125,4,-0.03808594,0.7529297,-0.4257813,14.75,-6.1875,-9.125,208.1642,214.5599
450.237,-0.1201172,1.049805,-0.2705078,-78.875,-0.5,2.125,-0.03808594,0.7529297,-0.4257813,14.75,-6.1875,-9.125,205.7965,212.3349
